sortie,phase,phase_index,start,end,mode,relay_sortie,margin_lower_db,proof,status
T013,climb,0,5025.0,5104.952956136068,direct,,25.102895398396285,obstruction_upper_bound,PASS
T013,cruise,1,5104.952956136068,5579.0,relay,R001,0.917932103946276,independent_swept_cells,PASS
T013,cruise,1,5579.0,5645.583755046882,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T013,descent,2,5645.583755046882,5684.247302410164,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T013,handoff,3,5684.247302410164,5924.247302410164,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T013,climb,4,5924.247302410164,5956.466925212899,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T013,cruise,5,5956.466925212899,6497.097724123713,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T013,descent,6,6497.097724123713,6593.041271486994,direct,,25.102895398396285,obstruction_upper_bound,PASS
T014,climb,0,4642.0,4708.236962890625,direct,,26.902754877149746,obstruction_upper_bound,PASS
T014,cruise,1,4708.236962890625,5150.071363532149,relay,R001,2.5447792394582844,independent_swept_cells,PASS
T014,descent,2,5150.071363532149,5202.6357190008985,relay,R001,2.519850895170171,independent_swept_cells,PASS
T014,handoff,3,5202.6357190008985,5412.6357190008985,relay,R001,2.519850895170171,independent_swept_cells,PASS
T014,climb,4,5412.6357190008985,5469.571245530847,relay,R001,2.519850895170171,independent_swept_cells,PASS
T014,cruise,5,5469.571245530847,5579.0,relay,R001,0.4343420476388946,independent_swept_cells,PASS
T014,cruise,5,5579.0,5687.613749284754,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T014,descent,6,5687.613749284754,5742.616381120692,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T014,handoff,7,5742.616381120692,5922.616381120692,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T014,climb,8,5922.616381120692,5979.262769873947,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T014,cruise,9,5979.262769873947,6624.733748436611,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T014,descent,10,6624.733748436611,6732.949414940516,direct,,23.968262608738186,obstruction_upper_bound,PASS
T015,climb,0,390.0,492.6455118815104,direct,,22.759839664518097,obstruction_upper_bound,PASS
T015,cruise,1,492.6455118815104,731.0,direct,,0.8510806999622158,obstruction_upper_bound,PASS
T015,cruise,1,731.0,811.207731972695,relay,R005,0.7188306771577473,independent_swept_cells,PASS
T015,descent,2,811.207731972695,844.8223462305075,relay,R005,0.7188306771577473,independent_swept_cells,PASS
T015,handoff,3,844.8223462305075,1084.8223462305075,relay,R005,0.7188306771577473,independent_swept_cells,PASS
T015,climb,4,1084.8223462305075,1112.8345247786847,relay,R005,0.7188306771577473,independent_swept_cells,PASS
T015,cruise,5,1112.8345247786847,1431.3967448698693,relay,R005,0.7188306771577473,independent_swept_cells,PASS
T015,descent,6,1431.3967448698693,1554.5713591276817,direct,,22.759839664518097,obstruction_upper_bound,PASS
T016,climb,0,3475.0,3541.236962890625,direct,,26.90275487714976,obstruction_upper_bound,PASS
T016,cruise,1,3541.236962890625,3894.7044834038443,relay,R001,2.5447792394582844,independent_swept_cells,PASS
T016,descent,2,3894.7044834038443,3947.268838872594,relay,R001,2.519850895170171,independent_swept_cells,PASS
T016,handoff,3,3947.268838872594,4157.268838872595,relay,R001,2.519850895170171,independent_swept_cells,PASS
T016,climb,4,4157.268838872595,4201.072468429886,relay,R001,2.519850895170171,independent_swept_cells,PASS
T016,cruise,5,4201.072468429886,4554.539988943105,relay,R001,2.5447792394582844,independent_swept_cells,PASS
T016,descent,6,4554.539988943105,4634.024344411855,direct,,26.902754877149746,obstruction_upper_bound,PASS
T017,climb,0,378.0,466.3506103515625,direct,,24.16061612661366,obstruction_upper_bound,PASS
T017,cruise,1,466.3506103515625,731.0,direct,,1.8824219271425484,obstruction_upper_bound,PASS
T017,cruise,1,731.0,870.4089689015445,direct,,8.221658677069811,independent_swept_cells,PASS
T017,descent,2,870.4089689015445,886.8297013234195,relay,R005,0.7188306771577473,independent_swept_cells,PASS
T017,handoff,3,886.8297013234195,1066.8297013234196,relay,R005,0.7188306771577473,independent_swept_cells,PASS
T017,climb,4,1066.8297013234196,1095.1051570525863,relay,R005,0.7188306771577473,independent_swept_cells,PASS
