sortie,phase,phase_index,start,end,mode,relay_sortie,margin_lower_db,proof,status
T021,descent,2,4784.583755046882,4823.247302410164,relay,R003,0.28939259213529667,independent_swept_cells,PASS
T021,handoff,3,4823.247302410164,5033.247302410164,relay,R003,0.28939259213529667,independent_swept_cells,PASS
T021,climb,4,5033.247302410164,5065.466925212899,relay,R003,0.28939259213529667,independent_swept_cells,PASS
T021,cruise,5,5065.466925212899,5606.097724123713,relay,R003,0.28939259213529667,independent_swept_cells,PASS
T021,descent,6,5606.097724123713,5702.041271486994,direct,,25.102895398396285,obstruction_upper_bound,PASS
T022,climb,0,1963.0,2018.1763041178385,direct,,28.686789494765073,obstruction_upper_bound,PASS
T022,cruise,1,2018.1763041178385,2495.065678178068,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T022,descent,2,2495.065678178068,2520.3572431194743,relay,R002,0.28939259213529667,obstruction_upper_bound,PASS
T022,handoff,3,2520.3572431194743,2730.3572431194743,relay,R002,0.28939259213529667,obstruction_upper_bound,PASS
T022,climb,4,2730.3572431194743,2751.433547237313,relay,R002,0.28939259213529667,obstruction_upper_bound,PASS
T022,cruise,5,2751.433547237313,3014.0,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T022,cruise,5,3014.0,3192.0,direct,,3.726634016977055,obstruction_upper_bound,PASS
T022,cruise,5,3192.0,3228.322921297543,direct,,18.699305559399246,obstruction_upper_bound,PASS
T022,descent,6,3228.322921297543,3294.5344862389493,direct,,28.686789494765073,obstruction_upper_bound,PASS
T023,climb,0,4486.0,4594.2156665039065,direct,,23.968262608738186,obstruction_upper_bound,PASS
T023,cruise,1,4594.2156665039065,4759.0,direct,,4.041219413498098,obstruction_upper_bound,PASS
T023,cruise,1,4759.0,5110.592449354038,relay,R003,0.28939259213529667,independent_swept_cells,PASS
T023,descent,2,5110.592449354038,5195.56203248392,relay,R003,0.28939259213529667,independent_swept_cells,PASS
T023,handoff,3,5195.56203248392,5555.56203248392,relay,R003,0.28939259213529667,independent_swept_cells,PASS
T023,climb,4,5555.56203248392,5623.537698987827,relay,R003,0.28939259213529667,independent_swept_cells,PASS
T023,cruise,5,5623.537698987827,5705.0,relay,R003,0.28939259213529667,independent_swept_cells,PASS
T023,cruise,5,5705.0,5802.0,relay,R001,0.1530689360340851,independent_swept_cells,PASS
T023,cruise,5,5802.0,5886.478620459489,direct,,7.837195401526602,independent_swept_cells,PASS
T023,cruise,5,5886.478620459489,5970.957240918979,direct,,0.3277454004787188,obstruction_upper_bound,PASS
T023,cruise,5,5970.957240918979,6139.914481837958,direct,,3.826156809378327,obstruction_upper_bound,PASS
T023,descent,6,6139.914481837958,6275.184064967842,direct,,23.968262608738186,obstruction_upper_bound,PASS
T024,climb,0,3401.0,3456.8872517903646,direct,,28.560414627442945,obstruction_upper_bound,PASS
T024,cruise,1,3456.8872517903646,3644.697107386449,direct,,2.9375573644603516,obstruction_upper_bound,PASS
T024,descent,2,3644.697107386449,3678.001809534886,direct,,2.9375573644603516,obstruction_upper_bound,PASS
T024,handoff,3,3678.001809534886,3918.001809534886,direct,,2.9472034845106343,obstruction_upper_bound,PASS
T024,climb,4,3918.001809534886,3945.7557279919174,direct,,2.9375573644603516,obstruction_upper_bound,PASS
T024,cruise,5,3945.7557279919174,4133.565583588002,direct,,2.9375573644603516,obstruction_upper_bound,PASS
T024,descent,6,4133.565583588002,4200.630285736439,direct,,28.56041462744298,obstruction_upper_bound,PASS
